"oktmo";"year";"reg_num";"mo_name";"reg";"reg_name";"fd";"fd_desc";"mun_type";"mun_desc";"broken_roads";"people_without_transport_share";"land_taxed_share";"apartments_kadastr_share";"kids_kindergarden_share";"workers_share";"electricity_consumption";"heating_consumption";"hot_water_consumption";"water_cold_consumption";"gas_consumption";"electricity_consumption_mun";"heating_consumption_mun";"water_hot_consumption_mun";"water_cold_consumption_mun";"gas_consumption_mun";"apartments_square_share";"business";"mun_wages_share_1";"wages_debt_share_mun";"mun_profit_share_1";"failed_wages_debt_share_mun_1";"failed_wages_debt_share_mun_all_1";"kids_leisure_share";"kindergardens_repair";"libraries_alone";"libraries";"parks";"investments_per_capita";"population_average";"requests_all";"requests_winners";"land_for_construction_all";"land_for_preparation";"additional_education_kids_share";"bankruptcy_share";"uncomlited_construction_share";"land_for_construction_share_10000";"people_housing_improved_share";"general_plan";"profit_agro_organization_share";"profit_agro_organization_number";"mun_wages_share_2";"failed_wages_debt_share_mun_2";"failed_wages_debt_share_mun_all_2";"mun_investments";"budget_executed";"budget_deficit";"mun_profit_share_2";"Status";"GRP";"Distance";"all";"ind";"grat";"pop";"bud_ratio";"grat_ratio";"bud_pc_ratio";"dot";"subv";"subs";"communal_index";"weber_index";"reg_eng";"communal_index_1";"communal_index_2";"size";"communal_index_n";"TIK";"contstituencies";"turnout2016";"mean_trn16";"sd_trn16";"sd_trn16_100";"median_trn16";"trn_deviation_median";"trn_dev_median_scale";"DV_turn1";"DV_turn2";"var_trn16";"turn_average_reg16";"turn_mun_reg16";"turn_country16";"turn_mun_con16";"turn_average_reg11";"UR_count16";"UR_share";"mean_ur_share16";"sd_ur_share16";"sd_ur_share16_100";"median_ur_share16";"ur_deviation_median";"ur_dev_median_scale";"DV_ur1";"DV_ur2";"var_ur_share16";"UR_average_reg16";"UR_mun_reg16";"UR_country";"UR_mun_con";"UR_average_reg11";"head_id";"position_title";"name_last";"name_first";"name_patr";"rulestart";"ruleend";"termyears";"returner";"educ_lvl";"edu_sphere";"owner_before";"director_ever";"elected_ever";"job_before";"adm_exp";"varangian";"model";"Petrov_Titkov_2003_2007";"Petrov_Titkov_2006_2010";"ENP_LT";"ENP_Golosov";"all_factories";"state_factories";"statefact_share";"municipal_factories";"munfact_share";"water_repair";"waste_repair";"waste_length";"gas_length";"model_d";"logsubs";"loggrat";"logpop";"logincome"
1621000;2017;1;"Крутихинский муниципальный район";"Altai K";"Алтайский край";"sfo";"СФО";"Municipal districts";"муниципальный район";100;;60;100;6;;1290;0,29;;30;;105;0,3;;4;;26,8;;2122;;30,8;;;54,4;0;;;;4978;10743;;;;;;;;3,54;6;1;;;2122;;;;249132;;30,8;0;"215 768.40";3419;249132;158315;200405;10699;0,635;0,196;23,1901703434795;17114;;92474;;;"Altaisky Krai";;;1;;"Крутихинский";8991;0,42;0,43;0,041;4,093;0,43;-0,01;-0,111093434;1;1;0,001675304;0,41;1,02;0,48;0,88;0,51;1522;0,4;0,376290323;0,045420941;4,54209409;0,37;0,03;0,383215985;2;1;0,002063062;0,59;0,67;0,54;0,74;0,37;"221970";"Глава Крутихинского района";"Дятлов";"Сергей ";"Анатольевич";2015;;1;1;3;"Pedagogy";0;0;0;"Local administration (the same area)";1;0;"competition";35;35;3,948618678;3,178758034;53486;1559;0,029;4017;0,075;0,024699;;;;0;11,4346828029087;12,2080955979814;9,28200965866654;12,4257381554645
1622000;2017;1;"Кулундинский муниципальный район";"Altai K";"Алтайский край";"sfo";"СФО";"Municipal districts";"муниципальный район";66,7;3,40000000000001;57,5;100;11;;1093;0,17;12,63;32,4;0;40,8;0,13;0;0,5;0;24,3;;1070;;59;;;61,6;0;;;;3422;22132;;;;;;0;0;2,21;2,2;1;;;1070;;;;350399;;59;0;"215 768.40";3419;350399;169790;221918;22161;0,485;0,367;15,8322338695102;3549;;37267;;;"Altaisky Krai";;;1;;"Кулундинский";17821;0,49;0,43;0,041;4,093;0,43;0,06;0,60931423;2;1;0,001675304;0,41;1,2;0,48;1,02;0,51;4053;0,46;0,376290323;0,045420941;4,54209409;0,37;0,09;1,118441633;2;2;0,002063062;0,59;0,77;0,54;0,85;0,37;"221957";"Глава Кулундинского района";"Балухин ";"Cергей ";"Петрович";2010;;6;1;;;0;0;1;"Local administration (other area)";0;0;"competition";35;35;3,948618678;3,178758034;53486;1559;0,029;4017;0,075;0,003056;;0;;0;10,5258634955389;12,3100632232514;10,004779804018;12,766827784159
1623000;2017;1;"Курьинский муниципальный район";"Altai K";"Алтайский край";"sfo";"СФО";"Municipal districts";"муниципальный район";44,6;0,120000000000005;88,4;100;4,1;;1246;0,28;;32;;62,4;0,09;;0,6;;32;;708;;56,9;;;59,9;0;;;;2298;9304;;;;;;;;2,57;29,6;1;;;708;;;;204182;;56,9;0;"215 768.40";3419;204182;130383;129938;9423;0,639;0,364;21,9456147893379;4103;;52036;;;"Altaisky Krai";;;1;;"Курьинский";8914;0,46;0,43;0,041;4,093;0,43;0,03;0,300568089;2;1;0,001675304;0,41;1,12;0,48;0,96;0,51;1624;0,4;0,376290323;0,045420941;4,54209409;0,37;0,03;0,383215985;2;1;0,002063062;0,59;0,67;0,54;0,74;0,37;"221976";"глава Курьинского района Алтайского края";"Ковшов ";"Вячеслав ";"Валерьевич";2012;;4;1;3;;0;0;0;"Regional Administration";0;0;"competition";35;35;3,948618678;3,178758034;53486;1559;0,029;4017;0,075;0,005172;;;;0;10,8596910657214;11,7748126925968;9,1381996941985;12,2267670319537
1624000;2017;1;"Кытмановский муниципальный район";"Altai K";"Алтайский край";"sfo";"СФО";"Municipal districts";"муниципальный район";21,55;4;55;100;7;;1300;0,34;0;31,2;0;62;0,3;0;3;0;28,4;;791;;49,4;;;46,9;0;;;;7768;12464;;;;;;0;0;0,16;4;1;;;791;;;;231010;;49,4;0;"215 768.40";3419;231010;124865;156402;12545;0,541;0,323;18,5341784338896;14216;;35291;;;"Altaisky Krai";;;1;;"Кытмановский";11236;0,45;0,43;0,041;4,093;0,43;0,02;0,197652708;2;1;0,001675304;0,41;1,1;0,48;0,94;0,51;2298;0,46;0,376290323;0,045420941;4,54209409;0,37;0,09;1,118441633;2;2;0,002063062;0,59;0,77;0,54;0,85;0,37;"221957";"глава Кытмановского района Алтайского края";"Красилов ";"Вячеслав ";"Маркович";2012;;4;1;2;"Pedagogy";0;0;1;"Local administration (the same area)";1;0;"competition";35;35;3,948618678;3,178758034;53486;1559;0,029;4017;0,075;;;;;0;10,4713832529071;11,9601848947354;9,43059976811053;12,3502162786102
1625000;2017;1;"Локтевский муниципальный район";"Altai K";"Алтайский край";"sfo";"СФО";"Municipal districts";"муниципальный район";76,79;13,2;73;35,6;9;;1433;0,3;;24,8;;43;0,42;;0,8;;25,5;;612;;45,3;;;49,3;50;;;;2805;25710;;;;;;;;3,79;5;1;;;612;;;;385457;;45,3;0;"215 768.40";3419;385457;225899;284533;26021;0,586;0,262;14,99249319331;10978;;109297;;;"Altaisky Krai";;;1;;"Локтевский";21589;0,47;0,43;0,041;4,093;0,43;0,04;0,403483469;2;1;0,001675304;0,41;1,15;0,48;0,98;0,51;3970;0,39;0,376290323;0,045420941;4,54209409;0,37;0,02;0,260678377;2;1;0,002063062;0,59;0,66;0,54;0,72;0,37;"221960";"глава Локтевского района Алтайского края";"Глазунова ";"Галина ";"Петровна";2013;;3;1;2;"Pedagogy";0;0;1;"Local administration (the same area)";1;0;"competition";35;35;3,948618678;3,178758034;53486;1559;0,029;4017;0,075;0,01776;;0;;0;11,6018242263954;12,558604518792;10,1546353002599;12,862184922314
1626000;2017;1;"Мамонтовский муниципальный район";"Altai K";"Алтайский край";"sfo";"СФО";"Municipal districts";"муниципальный район";26,84;3,09999999999999;95,9;83;11,7;;1247;0,14;0;18,32;0;48,3;0,12;0;0,6;0;28,6;;708;;52,5;;;55;0;;;;5526;22267;;;;;;0;0;0,34;2,3;1;;;708;;;;408201;;52,5;0;"215 768.40";3419;408201;236341;284119;22311;0,579;0,304;18,3321058067993;;;111696;;;"Altaisky Krai";;;1;;"Мамонтовский";19054;0,41;0,43;0,041;4,093;0,43;-0,02;-0,214008814;1;1;0,001675304;0,41;1;0,48;0,86;0,51;2905;0,37;0,376290323;0,045420941;4,54209409;0,37;0;0,015603161;2;1;0,002063062;0,59;0,62;0,54;0,68;0,37;"221957";"глава Администрации Мамонтовского района Алтайского края";"Переверзев ";"Геннадий ";"Николаевич";2012;2017;4;0;2;;;;1;"Local administration (the same area)";1;0;"competition";35;35;3,948618678;3,178758034;53486;1559;0,029;4017;0,075;0,000588;;;;0;11,6235361742102;12,557148443466;10,0108610408045;12,9195149791344
1627000;2017;1;"Михайловский муниципальный район";"Altai K";"Алтайский край";"sfo";"СФО";"Municipal districts";"муниципальный район";71,57;0;79,2;90;7,4;;1350;0,34;0;28,5;0;42,5;0,17;0;0,7;0;24,2;;552;;53,6;;;63;0;;;;3529;19650;;;;;;0;0;0,32;8,1;1;;;552;;;;353887;;53,6;0;"215 768.40";3419;353887;184175;255223;19727;0,52;0,279;18,0095165394402;9022;;75615;;;"Altaisky Krai";;;1;;"МихайловскийАлт";16667;0,4;0,43;0,041;4,093;0,43;-0,03;-0,316924195;1;1;0,001675304;0,41;0,98;0,48;0,84;0,51;2265;0,34;0,376290323;0,045420941;4,54209409;0,37;-0,03;-0,352009663;1;1;0,002063062;0,59;0,57;0,54;0,63;0,37;"221956";"Глава Администрации Михайловского района Алтайского края";"Юров ";"Геннадий ";"Сергеевич";2008;2017;8;1;3;"Agriculture";0;0;1;"Local administration (the same area)";1;0;"competition";35;35;3,948618678;3,178758034;53486;1559;0,029;4017;0,075;;;0;;0;11,2334099551848;12,4498929517836;9,88583261729741;12,7767329321183
1628000;2017;1;"Новичихинский муниципальный район";"Altai K";"Алтайский край";"sfo";"СФО";"Municipal districts";"муниципальный район";93,69;0,599999999999994;49,8;100;4,2;;987;0,3;;34,8;;37,5;0,4;;2,2;;30,5;;1354;;61,6;;;47,7;0;;;;25674;9166;;;;;;;;0,2;2,8;1;;;1354;;;;181200;;61,6;0;"215 768.40";3419;181200;103691;114620;9210;0,572;0,367;19,7687104516692;10075;;27036;;;"Altaisky Krai";;;1;;"Новичихинский";8135;0,5;0,43;0,041;4,093;0,43;0,07;0,712229611;2;1;0,001675304;0,41;1,22;0,48;1,04;0,51;1764;0,43;0,376290323;0,045420941;4,54209409;0,37;0,06;0,750828809;2;1;0,002063062;0,59;0,72;0,54;0,79;0,37;"221955";"глава Администрации Новичихинского района";"Ермаков ";"Сергей ";"Лукич";2015;;1;1;3;"Agriculture";0;1;0;"Local administration (the same area)";1;0;"competition";35;35;3,948618678;3,178758034;53486;1559;0,029;4017;0,075;;;;;0;10,2049245902202;11,6493775881057;9,12325626506907;12,107356672591
1629000;2017;1;"Зональный муниципальный район";"Altai K";"Алтайский край";"sfo";"СФО";"Municipal districts";"муниципальный район";75,33;6,90000000000001;39;30;18,4;;1320;0,27;0;42,2;12;71,4;0,22;0;1,5;1;19,1;;978;;66;;;44,7;0;;;;17035;20210;;;;;;0;0;12,5;15,4;1;;;978;;;;332214;;66;0;"215 768.40";3419;332214;189617;197709;20199;0,571;0,405;16,4380999505195;;;55112;;;"Altaisky Krai";;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,001025;;0;0;;10,917122757273;12,194551531643;9,91393281039767;12,7135346185605
1630000;2017;1;"Павловский муниципальный район";"Altai K";"Алтайский край";"sfo";"СФО";"Municipal districts";"муниципальный район";18,76;0,5;42,6;80;20;;715;0,18;0;43,2;12;39,8;0,2;0;1;2,7;23,3;;660;;81,4;;;56,6;0;;;;68474;40512;;;;;;3,7;0;1,12;3,4;1;;;660;;;;647850;;81,4;0;"215 768.40";3419;647850;358194;355982;40727;0,553;0,451;15,991558056872;11569;;54240;;;"Altaisky Krai";;;1;;"ПавловскийАлт";33994;0,39;0,43;0,041;4,093;0,43;-0,04;-0,419839576;1;1;0,001675304;0,41;0,95;0,48;0,81;0,51;4725;0,36;0,376290323;0,045420941;4,54209409;0,37;-0,01;-0,106934447;1;1;0,002063062;0,59;0,61;0,54;0,66;0,37;"221956";"Глава Администрации Павловского района";"Волков";"Сергей ";"Александрович ";2010;2017;6;1;;;0;1;0;"Public schools";0;;"competition";35;35;3,948618678;3,178758034;53486;1559;0,029;4017;0,075;0,006009;0,017241;;11;0;10,9011739226143;12,7826354467581;10,6093535055038;13,381414467057
1631000;2017;1;"Панкрушихинский муниципальный район";"Altai K";"Алтайский край";"sfo";"СФО";"Municipal districts";"муниципальный район";99,76;40;75;15;6,3;;1360;0,3;;14;;62,5;0,25;;1,8;;26;;1273;;46,3;;;36,9;0;;;;69;12020;;;;;;;;;7;1;;;1273;;;;214286;;46,3;0;"215 768.40";3419;214286;117125;152959;12101;0,547;0,286;17,8274542429285;19960;;35838;;;"Altaisky Krai";;;1;;"Панкрушихинский";10391;0,43;0,43;0,041;4,093;0,43;0;-0,008178053;1;1;0,001675304;0,41;1,05;0,48;0,9;0,51;1657;0,37;0,376290323;0,045420941;4,54209409;0,37;0;0,015603161;2;1;0,002063062;0,59;0,62;0,54;0,68;0,37;"221949";"Глава Администрации Панкрушихинского района";"Попков";"Анатолий ";"Иванович";2012;2016;4;0;;;;;;"Local administration (the same area)";1;;"competition";35;35;3,948618678;3,178758034;53486;1559;0,029;4017;0,075;0,005519;;0;;0;10,4867640619604;11,937925190607;9,3943272080892;12,2750668503496
1632000;2017;1;"Первомайский муниципальный район";"Altai K";"Алтайский край";"sfo";"СФО";"Municipal districts";"муниципальный район";55,31;2,5;52;88;24;;1100;0,36;36,36;30;14,4;18,1;0,24;;1,4;48,3;22,3;;445;;59;;;45,6;6,7;;;;3943;54005;;;;;;;;3,06;1,3;1;;;445;;;;677102;;59;0;"215 768.40";3419;677102;345997;466981;53754;0,511;0,31;12,5377650217572;12379;;123497;;;"Altaisky Krai";;;1;;"Первомайскиймунр";40181;0,36;0,43;0,041;4,093;0,43;-0,07;-0,728585717;1;1;0,001675304;0,41;0,88;0,48;0,75;0,51;5373;0,37;0,376290323;0,045420941;4,54209409;0,37;0;0,015603161;2;1;0,002063062;0,59;0,62;0,54;0,68;0,37;"221961";"Глава Первомайского района";"Рубцов ";"Алексей ";"Васильевич";2011;2017;5;1;2;"Public administration";0;0;1;"Local administration (the same area)";1;0;"competition";35;35;3,948618678;3,178758034;53486;1559;0,029;4017;0,075;0,00538;;;51,358;0;11,7239721432571;13,0540438505985;10,8968319138526;13,4255772052428
1633000;2017;1;"Петропавловский муниципальный район";"Altai K";"Алтайский край";"sfo";"СФО";"Municipal districts";"муниципальный район";68,89;;81;10;11,4;;756;0,22;;22,8;;48,5;0,1;;1,8;;23,4;;1059;;48,6;;;48,6;0;;;;12730;11803;;;;;;;;3,2;10;1;;;1059;;;;241946;;48,6;0;"215 768.40";3419;241946;146168;175453;11799;0,604;0,275;20,4986867745488;;;79675;;;"Altaisky Krai";;;1;;"ПетропавловскийАлт";9926;0,45;0,43;0,041;4,093;0,43;0,02;0,197652708;2;1;0,001675304;0,41;1,1;0,48;0,94;0,51;1946;0,43;0,376290323;0,045420941;4,54209409;0,37;0,06;0,750828809;2;1;0,002063062;0,59;0,72;0,54;0,79;0,37;"221953";"глава Петропавловского района Алтайского края";"Козликин ";"Сергей ";"Васильевич";2002;;14;1;2;"Real estate";0;1;1;"Private business";0;0;"competition";35;35;3,948618678;3,178758034;53486;1559;0,029;4017;0,075;;;;;0;11,2857111392855;12,0751264797537;9,37610901542907;12,3964698397434
1634000;2017;1;"Поспелихинский муниципальный район";"Altai K";"Алтайский край";"sfo";"СФО";"Municipal districts";"муниципальный район";83,71;;58,8;100;16;;975;0,26;;31,5;;59,9;0,1;;0,5;;24,3;;873;;72,3;;;55,9;12,5;;;;16484;23166;;;;;;;;0,91;2,2;1;;;873;;;;414464;;72,3;0;"215 768.40";3419;414464;217225;255102;23191;0,524;0,385;17,8910472243806;12018;;45845;;;"Altaisky Krai";;;1;;"Поспелихинский";20074;0,41;0,43;0,041;4,093;0,43;-0,02;-0,214008814;1;1;0,001675304;0,41;1;0,48;0,86;0,51;3158;0,38;0,376290323;0,045420941;4,54209409;0,37;0,01;0,138140769;2;1;0,002063062;0,59;0,64;0,54;0,7;0,37;"221974";"глава администрации Поспелихинского района";"Башмаков ";"Игорь ";"Алексеевич";2015;;1;1;2;;0;0;0;"Local administration (the same area)";1;0;"competition";35;35;3,948618678;3,178758034;53486;1559;0,029;4017;0,075;;;;;0;10,733021420484;12,4494187441619;10,0504409654923;12,9347413981572
1635000;2017;1;"Ребрихинский муниципальный район";"Altai K";"Алтайский край";"sfo";"СФО";"Municipal districts";"муниципальный район";94,7;;81,8;96,7;10;;990;0,26;;41;;45,2;0,09;;2;;27;;637;;60,4;;;47,8;0;;;;17803;22923;;;;;;;;1,37;2,7;1;;;637;;;;356130;;60,4;0;"215 768.40";3419;356130;175740;250004;23010;0,493;0,298;15,5359246171967;13838;;54733;;;"Altaisky Krai";;;1;;"Ребрихинский";19590;0,41;0,43;0,041;4,093;0,43;-0,02;-0,214008814;1;1;0,001675304;0,41;1;0,48;0,86;0,51;2825;0,35;0,376290323;0,045420941;4,54209409;0,37;-0,02;-0,229472055;1;1;0,002063062;0,59;0,59;0,54;0,65;0,37;"221962";"Глава администрации Ребрихинского района Алтайского края";"Прахт ";"Александр ";"Андреевич ";2000;2017;16;1;2;"Agriculture";0;1;1;"Private business";0;0;"competition";35;35;3,948618678;3,178758034;53486;1559;0,029;4017;0,075;0,012885;;;;0;10,9102220971798;12,4292321967164;10,0398960523157;12,7830511117157
1636000;2017;1;"Родинский муниципальный район";"Altai K";"Алтайский край";"sfo";"СФО";"Municipal districts";"муниципальный район";67,3;;55,9;60;4,5;;935;0,23;;21;;49;0,3;;1,2;;28,8;;1050;;37,4;;;58,8;0;;;;5386;18680;;;;;;;;0,21;18,9;1;;;1050;;;;389922;;37,4;0;"215 768.40";3419;389922;254953;287053;18806;0,654;0,264;20,8737687366167;10543;;136699;;;"Altaisky Krai";;;1;;"Родинский";16768;0,48;0,43;0,041;4,093;0,43;0,05;0,50639885;2;1;0,001675304;0,41;1,17;0,48;1;0,51;3419;0,42;0,376290323;0,045420941;4,54209409;0,37;0,05;0,628291201;2;1;0,002063062;0,59;0,71;0,54;0,77;0,37;"221959";"глава Родинского района ";"Катаманов ";"Сергей ";"Григорьевич";2012;;4;1;2;"Agriculture";0;1;1;"Private business";0;0;"competition";35;35;3,948618678;3,178758034;53486;1559;0,029;4017;0,075;0,001925;;;;0;11,8255367073963;12,5674221466821;9,83520871178283;12,8737019981032
1637000;2017;1;"Романовский муниципальный район";"Altai K";"Алтайский край";"sfo";"СФО";"Municipal districts";"муниципальный район";99,88;0,0999999999999943;56,8;100;9,8;;787;0,15;;28,3;;49,9;0,24;;2,1;;29,3;;1709;;49,7;;;50,3;0;;;;8825;11764;;;;;;0;0;0;5,5;1;;;1709;;;;237829;;49,7;0;"215 768.40";3419;237829;153698;162048;11844;0,646;0,319;20,21667800068;8281;;69529;;;"Altaisky Krai";;;1;;"Романовский";10808;0,47;0,43;0,041;4,093;0,43;0,04;0,403483469;2;1;0,001675304;0,41;1,15;0,48;0,98;0,51;1710;0,33;0,376290323;0,045420941;4,54209409;0,37;-0,04;-0,474547271;1;1;0,002063062;0,59;0,56;0,54;0,61;0,37;"221960";"Глава Романовского района";"Науменко ";"Андрей ";"Николаевич";2012;;4;1;2;"Agriculture";0;1;1;"Local administration (the same area)";1;0;"competition";35;35;3,948618678;3,178758034;53486;1559;0,029;4017;0,075;;;;;0;11,1494992107086;11,9956478666237;9,37279929967389;12,3793072070229
1638000;2017;1;"Рубцовский муниципальный район";"Altai K";"Алтайский край";"sfo";"СФО";"Municipal districts";"муниципальный район";30,14;0,400000000000006;55;100;11;;1233,8;0,37;0;40;0;96,4;0,24;0;0,1;0;25,6;;968;;87,6;;;29,2;0;;;;4929;23450;;;;;;0;0;2,64;6,8;1;;;968;;;;323760;;87,6;0;"215 768.40";3419;323760;161231;182582;23672;0,498;0,436;13,8063965884861;1000;;18053;;;"Altaisky Krai";;;1;;"Рубцовский";19343;0,43;0,43;0,041;4,093;0,43;0;-0,008178053;1;1;0,001675304;0,41;1,05;0,48;0,9;0,51;3121;0,38;0,376290323;0,045420941;4,54209409;0,37;0,01;0,138140769;2;1;0,002063062;0,59;0,64;0,54;0,7;0,37;"221957";"глава Рубцовского района Алтайского края";"Афанасьев ";"Петр ";"Иванович";2004;;12;1;2;"Real estate";0;0;0;"Local administration (the same area)";1;0;"competition";35;35;3,948618678;3,178758034;53486;1559;0,029;4017;0,075;0,005628;;0;;0;9,80106715493666;12,1149546661614;10,0626257738744;12,6877577795497
1640000;2017;1;"Смоленский муниципальный район";"Altai K";"Алтайский край";"sfo";"СФО";"Municipal districts";"муниципальный район";95,04;2,90000000000001;41;63,6;20;;1050;0,32;;21;;43;0,32;;1;;26,5;;1331;;50,3;;;59,1;0;;;;22409;21864;;;;;;;;5,35;5;1;;;1331;;;;400000;;50,3;0;"215 768.40";3419;400000;209667;285041;22017;0,524;0,287;18,2949140139041;12258;;82450;;;"Altaisky Krai";;;1;;"СмоленскийАлт";20254;0,4;0,43;0,041;4,093;0,43;-0,03;-0,316924195;1;1;0,001675304;0,41;0,98;0,48;0,84;0,51;2790;0,34;0,376290323;0,045420941;4,54209409;0,37;-0,03;-0,352009663;1;1;0,002063062;0,59;0,57;0,54;0,63;0,37;"221958";"глава Смоленского района Алтайского края";"Моисеева ";"Людмила ";"Васильевна";2014;;2;1;2;"Pedagogy";0;1;1;"Public schools";0;0;"competition";35;35;3,948618678;3,178758034;53486;1559;0,029;4017;0,075;0,003866;;;0;0;11,3199473279877;12,5603883085531;9,9925967276079;12,8992198260901
1641000;2017;1;"Суетский муниципальный район";"Altai K";"Алтайский край";"sfo";"СФО";"Municipal districts";"муниципальный район";91,03;5,8;80;0;1;;846;0,3;0;18;0;124;0,2;0;1,2;0;33,7;;2690;;43;;;57,4;0;;;;9947;4403;;;;;;2,3;0;0,45;66,7;1;;;2690;;;;100851;;43;0;"215 768.40";3419;100851;62370;73699;4455;0,618;0,269;22,9050647285941;13876;;21342;;;"Altaisky Krai";;;1;;"Суетский";3845;0,42;0,43;0,041;4,093;0,43;-0,01;-0,111093434;1;1;0,001675304;0,41;1,02;0,48;0,88;0,51;666;0,41;0,376290323;0,045420941;4,54209409;0,37;0,04;0,505753593;2;1;0,002063062;0,59;0,69;0,54;0,76;0,37;"221971";"Глава Суетского района Алтайского края";"Долгова ";"Наталья ";"Николаевна";2012;;4;1;2;"Economics";0;0;0;"Local administration (the same area)";1;0;"competition";35;35;3,948618678;3,178758034;53486;1559;0,029;4017;0,075;;;;;0;9,96843224117651;11,2077445095643;8,39004140575575;11,5213994590496
1642000;2017;1;"Советский муниципальный район";"Altai K";"Алтайский край";"sfo";"СФО";"Municipal districts";"муниципальный район";44,14;10,3;85;68;9,8;;820;0,36;;43;11,5;37,5;0,1;;2,6;;24,2;;1206;;66,9;;;46,8;0;;;;29320;15413;;;;;;;;0,77;6,3;1;;;1206;;;;271926;;66,9;0;"215 768.40";3419;271926;140742;178355;15504;0,518;0,344;17,6426393304353;4687;;49352;;;"Altaisky Krai";;;1;;"СоветскийАлт";13125;0,42;0,43;0,041;4,093;0,43;-0,01;-0,111093434;1;1;0,001675304;0,41;1,02;0,48;0,88;0,51;1941;0,35;0,376290323;0,045420941;4,54209409;0,37;-0,02;-0,229472055;1;1;0,002063062;0,59;0,59;0,54;0,65;0,37;"221957";"Глава Администрации Советского района";"Вебер ";"Василий ";"Васильевич ";2000;2016;16;1;3;"Agriculture";0;1;1;"Private business";0;0;"competition";35;35;3,948618678;3,178758034;53486;1559;0,029;4017;0,075;0,100882;;0;0;0;10,8067335708895;12,0915312251572;9,64296658814672;12,5132852494399
1643000;2017;1;"Солонешенский муниципальный район";"Altai K";"Алтайский край";"sfo";"СФО";"Municipal districts";"муниципальный район";93,22;;51;74;6;;960;0,3;;43,2;;73,4;0,1;;3,8;;27,2;;2344;;29,6;;3,5;45,7;0;;;;735;9534;;;;;;;1462,4;1,96;1,5;1;;;2344;;3,5;;227897;;29,6;0;"215 768.40";3419;227897;144154;189246;9597;0,633;0,17;23,903608139291;26860;;78643;;;"Altaisky Krai";;;1;;"Солонешенский";7896;0,42;0,43;0,041;4,093;0,43;-0,01;-0,111093434;1;1;0,001675304;0,41;1,02;0,48;0,88;0,51;1271;0,38;0,376290323;0,045420941;4,54209409;0,37;0,01;0,138140769;2;1;0,002063062;0,59;0,64;0,54;0,7;0,37;"221976";"глава Администрации Солонешенского района Алтайского края";"Носко";"Василий ";"Дмитриевич ";2012;2016;4;0;2;;;;;"Regional Administration";0;;"competition";35;35;3,948618678;3,178758034;53486;1559;0,029;4017;0,075;;;;;0;11,2726739026183;12,1508030350129;9,16261963576477;12,3366490514789
1644000;2017;1;"Солтонский муниципальный район";"Altai K";"Алтайский край";"sfo";"СФО";"Municipal districts";"муниципальный район";89,56;9;90;55;7,2;;1116;0,35;;34,5;;95;0,36;;1,1;;29;;1647;;40,1;;;37,9;0;;;;1562;7399;;;;;;;;3,6;21,8;1;;;1647;;;;142519;;40,1;0;"215 768.40";3419;142519;78056;106100;7460;0,548;0,256;19,2619272874713;20433;;25646;;;"Altaisky Krai";;;1;;"Солтонский";6983;0,45;0,43;0,041;4,093;0,43;0,02;0,197652708;2;1;0,001675304;0,41;1,1;0,48;0,94;0,51;1246;0,4;0,376290323;0,045420941;4,54209409;0,37;0,03;0,383215985;2;1;0,002063062;0,59;0,67;0,54;0,74;0,37;"221950";"Глава Солтонского района Алтайского края";"Лудцев ";"Михаил ";"Павлович";1990;;26;1;2;"Agriculture";0;0;1;"Local administration (the same area)";1;0;"competition";35;35;3,948618678;3,178758034;53486;1559;0,029;4017;0,075;;;;;0;10,1521428930191;11,5721373246021;8,90910013492555;11,8672306031361
